Locations correspond to U00096.2 reference genome,,,,,,,,,,,,,,
NUM,Operon,Promoters,Terminators,TU count,TU,STRAND,GENE CNT,RegulonDB operon,Operon mismatches,GENES,WT_LOG,WT_STAT,WT_LOG,WT_STAT
2155,P-3925156:T-3926292,1,1,1,P-3925156:T-3926292,+,1,asnA,0,asnA,7.8,1.1,100,22.3
2156,T-3926255:P-3929152,1,1,1,T-3926255:P-3929152,-,1,ravA-viaA,0,ravA,4.8,6.3,98.2,90.9
2157,P-3929127:T-3931198,1,1,1,P-3929127:T-3931198,+,,,,,5.2,4.8,95.4,78.9
2158,P-3931350:T-3937479,3,1,3,P-3931350:T-3937479,+,6,rbsDACBKR,0,rbsD-rbsA-rbsC-rbsB-rbsK-rbsR,6.3,5.8,99,80
2159,,,,,I-3931419:T-3937479,+,5,,,rbsA-rbsC-rbsB-rbsK-rbsR,6.4,5.8,99.1,79.8
2160,,,,,I-3933993:T-3937479,+,3,,,rbsB-rbsK-rbsR,6.8,5.2,99.5,69.3
2161,T-3937139:P-3939376,1,1,1,T-3937139:P-3939376,-,2,yieP-hsrA,0,yieP-hsrA,3.2,4.5,67.6,65.9
2162,P-3939537:T-3945075,2,1,2,P-3939537:T-3945075,+,6,aspT:rrsC-gltU-rrlC-rrfC:trpT,2,rrsC-gltU-rrlC-rrfC-aspT-trpT,0.9,0.5,9.3,6.7
2163,,,,,S-3939655:T-3945075,+,6,,,rrsC-gltU-rrlC-rrfC-aspT-trpT,0.8,0.5,8.2,6.9
2164,,,,,T-3945109:S-3946339,-,1,,,hdfR,4.6,6.3,95.5,97.1
2165,T-3945109:I-3946564,2,1,2,T-3945109:I-3946564,-,1,hdfR,0,hdfR,4.1,5.3,94.9,82.1
2166,P-3946053:T-3946466,2,1,2,P-3946053:T-3946466,+,1,yifE,0,yifE,8.3,7.8,97.6,91.1
2167,,,,,S-3946074:T-3946466,+,1,,,yifE,8.7,8.3,100,95.9
2168,,,,,P-3948314:T-3951450,+,5,,,ilvL-ilvX-ilvG-ilvM-ilvE,10,8.7,100,98.9
2169,P-3948314:T-3955052,1,2,2,P-3948314:T-3955052,+,7,ilvLXG_1G_2MEDA,0,ilvL-ilvX-ilvG-ilvM-ilvE-ilvD-ilvA,9,6.3,99.9,84.2
2170,T-3954853:P-3955886,1,1,1,T-3954853:P-3955886,-,1,ilvY,0,ilvY,4.1,5.9,95.7,89.3
2171,P-3955940:T-3957886,1,1,1,P-3955940:T-3957886,+,1,ilvC,0,ilvC,11.7,5.9,100,79.2
2172,,,,,T-3957534:S-3957863,-,1,,,ppiC,6.5,2.8,100,50.3
2173,T-3957534:P-3958002,2,1,2,T-3957534:P-3958002,-,1,ppiC,0,ppiC,5,2,90,35.4
2174,P-3958674:T-3960772,1,1,1,P-3958674:T-3960772,+,1,rep,0,rep,5.7,0.9,99.7,16.6
2175,T-3960751:P-3963653,1,1,1,T-3960751:P-3963653,-,2,rhlB:gpp,1,rhlB-gpp,7.1,5.1,100,77.5
2176,,,,,P-3963397:T-3965722,+,2,,,trxA-rho,8.7,8.7,93.5,99.4
2177,P-3963397:T-3978724,3,2,5,P-3963397:T-3978724,+,14,rhoL-rho:trxA:rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,2,trxA-rho-rfe-wzzE-rffE-rffD-rffG-rffH-rffC-rffA-wzxE-rffT-wzyE-rffM,7.2,4.4,98.5,66.3
2178,,,,,S-3963674:T-3965722,+,2,,,trxA-rho,9.6,8.7,100,100
2179,,,,,S-3963674:T-3978724,+,14,,,trxA-rho-rfe-wzzE-rffE-rffD-rffG-rffH-rffC-rffA-wzxE-rffT-wzyE-rffM,7.3,4.3,99.5,65.8
2180,,,,,I-3967910:T-3978724,+,10,,,rffE-rffD-rffG-rffH-rffC-rffA-wzxE-rffT-wzyE-rffM,6.8,3.4,99.3,56.6
2181,P-3978847:T-3980833,3,1,3,P-3978847:T-3980833,+,4,yifK:argX-hisR-leuT-proM,1,yifK-argX-hisR-leuT,8,4.6,99.3,62
2182,,,,,I-3980189:T-3980833,+,3,,,argX-hisR-leuT,8.4,9,97.8,100
2183,,,,,S-3980386:T-3980833,+,3,,,argX-hisR-leuT,8.8,8.2,96.9,100
2184,P-3984325:T-3984649,2,1,2,P-3984325:T-3984649,+,1,glmZ,0,glmZ,8.4,10.4,95.7,100
2185,,,,,S-3984456:T-3984649,+,,,,,10.4,12,100,100
2186,T-3984639:P-3988961,1,1,1,T-3984639:P-3988961,-,4,hemCDXY,0,hemC-hemD-hemX-hemY,7.3,8.1,99.9,97.7
2187,P-3988798:T-3991966,3,1,3,P-3988798:T-3991966,+,1,cyaA,0,cyaA,7.5,6.2,100,88.8
2188,,,,,S-3988976:T-3991966,+,1,,,cyaA,7.6,6.2,100,88.2
2189,,,,,S-3989023:T-3991966,+,1,,,cyaA,7.6,6.1,100,88
2190,T-3991443:P-3992105,1,1,1,T-3991443:P-3992105,-,1,cyaY,0,cyaY,6,4.6,100,81.9
2191,P-3992515:T-3998241,1,1,1,P-3992515:T-3998241,+,6,yifL-dapF-yigA-xerC-yigB:uvrD,1,yifL-dapF-yigA-xerC-yigB-uvrD,7.3,2.9,100,48.3
2192,P-3999090:T-4000611,1,1,1,P-3999090:T-4000611,+,1,corA,0,corA,6.2,5.7,94,85.5
2193,T-4001084:P-4002738,1,1,1,T-4001084:P-4002738,-,2,yigI:rarD,1,yigI-rarD,5,2.8,97.9,41.4
2194,P-4002777:T-4006431,2,1,2,P-4002777:T-4006431,+,3,pldA:recQ:rhtC,2,pldA-recQ-rhtC,6.1,0.7,99,13.8
2195,,,,,S-4002801:T-4006431,+,3,,,pldA-recQ-rhtC,6.1,0.7,99,13.2
2196,T-4006451:P-4007095,1,1,1,T-4006451:P-4007095,-,1,rhtB,0,rhtB,4.8,4.1,98.9,71.8
2197,P-4007049:T-4010144,2,1,2,P-4007049:T-4010144,+,3,yigM:pldB-yigL,1,pldB-yigL-yigM,4.9,2.8,93.6,47.8
2198,,,,,S-4007125:T-4010144,+,3,,,pldB-yigL-yigM,4.9,2.8,94.6,47.9
2199,T-4009840:P-4010877,1,1,1,T-4009840:P-4010877,-,1,metR,0,metR,6.1,0.2,99.8,3.2
2200,P-4010910:T-4013717,1,1,1,P-4010910:T-4013717,+,1,metE,0,metE,13.2,5.9,100,82.9
2201,,,,,T-4013353:S-4014225,-,1,,,ysgA,5.1,9.6,98.7,100
2202,T-4013353:P-4014248,2,1,2,T-4013353:P-4014248,-,1,ysgA,0,ysgA,5,9.4,97.8,97.5
2203,P-4014023:T-4015230,1,1,1,P-4014023:T-4015230,+,1,udp,0,udp,7,9.2,97.6,98.8
2204,P-4015323:T-4022756,3,1,3,P-4015323:T-4022756,+,8,tatABCD:ubiE-yigP-ubiB:rmuC,2,rmuC-ubiE-yigP-ubiB-tatA-tatB-tatC-tatD,6.7,4.2,98.3,65.9
2205,,,,,S-4016852:T-4022756,+,7,,,ubiE-yigP-ubiB-tatA-tatB-tatC-tatD,7.3,4.1,99.1,63.1
2206,,,,,I-4019787:T-4022756,+,4,,,tatA-tatB-tatC-tatD,6.9,3,98.2,47.5
2207,,,,,T-4022127:S-4022895,-,1,,,rfaH,4.2,4.1,96.4,60.1
2208,T-4022127:P-4023070,2,1,2,T-4022127:P-4023070,-,1,rfaH,0,rfaH,3.9,3.9,94.2,58.7
2209,P-4022836:T-4025390,2,1,2,P-4022836:T-4025390,+,2,fre:ubiD,1,ubiD-fre,8.5,7.9,100,98.6
2210,,,,,S-4022996:T-4025390,+,2,,,ubiD-fre,8.7,8,100,98.5
2211,T-4025564:P-4029035,1,1,1,T-4025564:P-4029035,-,2,fadBA,0,fadB-fadA,6,9.9,99.5,99.8
2212,P-4029074:T-4033260,3,1,3,P-4029074:T-4033260,+,4,pepQ-yigZ-trkH-hemG,0,pepQ-yigZ-trkH-hemG,7.7,7.2,99.8,95.5
2213,,,,,S-4029154:T-4033260,+,4,,,pepQ-yigZ-trkH-hemG,7.8,7.2,100,95.5
2214,,,,,I-4032414:T-4033260,+,1,,,hemG,7.9,7,100,100
2215,P-4033260:T-4038689,2,1,2,P-4033260:T-4038689,+,5,rrsA-ileT-alaT-rrlA-rrfA,0,rrsA-ileT-alaT-rrlA-rrfA,0.4,0.4,5.6,4.3
2216,,,,,S-4033379:T-4038689,+,5,,,rrsA-ileT-alaT-rrlA-rrfA,0.4,0.4,4.4,4.3
2217,T-4038865:P-4040164,1,1,1,T-4038865:P-4040164,-,2,mobAB,0,mobA-mobB,5.4,5.6,99.9,85.7
2218,P-4040071:T-4042091,2,1,2,P-4040071:T-4042091,+,3,yihD:rdoA-dsbA,1,yihD-rdoA-dsbA,7.9,6.8,100,94.8
2219,,,,,I-4041276:T-4042091,+,1,,,dsbA,9.2,8,100,99.8
2220,T-4043493:P-4044649,1,1,1,T-4043493:P-4044649,-,1,yihG,0,yihG,2.9,1.1,78.7,20.3
2221,P-4044453:T-4048157,2,1,2,P-4044453:T-4048157,+,2,polA:spf,1,polA-spf,6.8,6.1,94.7,86.9
2222,,,,,S-4047923:T-4048157,+,,,,,5.9,3.2,100,38.3
2223,T-4048020:P-4048816,1,1,1,T-4048020:P-4048816,-,1,yihA,0,yihA,7.5,6.1,100,90.8
2224,P-4048850:T-4049277,2,1,2,P-4048850:T-4049277,+,,,,,6.6,8.6,69.9,87.9
2225,,,,,S-4049060:T-4049277,+,1,,,csrC,11.8,12.5,100,100
2226,P-4049331:T-4051562,2,1,2,P-4049331:T-4051562,+,2,hemN:yihI,1,yihI-hemN,7.6,7,100,95.2
2227,,,,,S-4049347:T-4051562,+,2,,,yihI-hemN,7.6,7,100,95.7
2228,,,,,T-4051267:S-4051800,-,1,,,yshB,6.7,4.4,95.5,57.7
2229,,,,,T-4051267:S-4054548,-,3,,,glnL-glnG-yshB,6.5,4.8,99.3,71.1
2230,,,,,T-4051267:S-4056129,-,4,,,glnA-glnL-glnG-yshB,7.7,4.9,99.5,75.1
2231,T-4051267:P-4056242,4,3,11,T-4051267:P-4056242,-,4,glnALG,0,glnA-glnL-glnG-yshB,7.7,4.8,99.5,73.7
2232,,,,,T-4051606:S-4051800,-,1,,,yshB,9.2,7.4,100,94.9
2233,,,,,T-4051606:S-4054548,-,3,,,glnL-glnG-yshB,6.7,5,100,75.2
2234,,,,,T-4051606:S-4056129,-,4,,,glnA-glnL-glnG-yshB,7.9,5.1,100,78.1
2235,,,,,T-4051606:P-4056242,-,4,,,glnA-glnL-glnG-yshB,7.8,5,100,76.4
2236,,,,,T-4054451:S-4054548,-,,,,,9.3,9.1,100,100
2237,,,,,T-4054451:S-4056129,-,1,,,glnA,10.1,5.5,100,84.4
2238,,,,,T-4054451:P-4056242,-,1,,,glnA,9.8,5.2,100,79.7
2239,P-4056350:T-4058277,1,1,1,P-4056350:T-4058277,+,1,typA,0,typA,10.8,7.1,100,98.2
2240,AS-4068562:T-4068760,1,1,1,AS-4068562:T-4068760,+,,,,,3.7,0.3,91,6
2241,T-4068598:P-4071653,1,1,1,T-4068598:P-4071653,-,2,yihUTS,0,yihU-yihT,1,2.4,39.5,44.5
2242,P-4072669:T-4076722,1,1,1,P-4072669:T-4076722,+,5,yihVW:yihXY-dtd-yiiD,1,yihW-yihX-yihY-dtd-yiiD,6.4,6.7,100,91.9
2243,,,,,P-4077735:T-4077998,+,1,,,yiiF,5.5,6,97,100
2244,P-4077735:T-4078092,1,2,2,P-4077735:T-4078092,+,1,yiiF,0,yiiF,4.9,4.4,97.8,73.7
2245,,,,,T-4078209:I-4079383,-,1,,,fdhE,6,5,100,77.9
2246,T-4078209:P-4083984,2,1,2,T-4078209:P-4083984,-,4,fdoGHI-fdhE,0,fdoG-fdoH-fdoI-fdhE,5.8,5.6,99.6,80.9
2247,P-4083962:T-4084882,1,1,1,P-4083962:T-4084882,+,1,fdhD,0,fdhD,5.4,6.6,98.2,93.1
2248,AS-4091032:T-4091214,1,1,1,AS-4091032:T-4091214,+,,,,,4,7.1,88.5,100
2249,AS-4092180:T-4092296,1,1,1,AS-4092180:T-4092296,+,,,,,1.4,,41,
2250,P-4098783:T-4099523,1,1,1,P-4098783:T-4099523,+,1,sodA,0,sodA,11.5,8.1,100,97.7
2251,P-4099647:T-4100729,1,1,1,P-4099647:T-4100729,+,1,kdgT,0,kdgT,2.7,5.3,62.4,82.8
2252,P-4100810:T-4101545,1,1,1,P-4100810:T-4101545,+,1,yiiM,0,yiiM,5.3,7.8,91,100
2253,,,,,T-4101365:S-4103708,-,2,,,cpxR-cpxA,7.2,7,98.8,87.8
2254,,,,,T-4101365:S-4103983,-,2,,,cpxR-cpxA,7.1,7.2,98.6,89
2255,T-4101365:P-4104056,3,1,3,T-4101365:P-4104056,-,2,cpxRA,0,cpxR-cpxA,6.9,7.2,96,89.3
2256,P-4103809:T-4104406,1,1,1,P-4103809:T-4104406,+,1,cpxP,0,cpxP,5.8,5.8,100,96.3
2257,P-4104473:T-4106669,3,1,3,P-4104473:T-4106669,+,2,pfkA:fieF,1,fieF-pfkA,8.1,8.8,99.5,97.5
2258,,,,,I-4104886:T-4106669,+,1,,,pfkA,9,9.6,99.6,99.5
2259,,,,,I-4105069:T-4106669,+,1,,,pfkA,9.3,10,99.6,100
2260,P-4106829:T-4107887,1,1,1,P-4106829:T-4107887,+,1,sbp,0,sbp,8.6,1.2,100,24.2
2261,P-4107901:T-4108800,1,1,1,P-4107901:T-4108800,+,1,cdh,0,cdh,5.3,0.3,100,5.3
2262,,,,,T-4108740:S-4109592,-,1,,,tpiA,10.5,10.2,100,100
2263,T-4108740:P-4110259,2,1,2,T-4108740:P-4110259,-,2,yiiQ:tpiA,1,yiiQ-tpiA,7.8,6.4,100,68.6
2264,,,,,P-4110201:T-4110814,+,1,,,yiiR,5.2,4.9,99.8,84.2
2265,P-4110201:T-4111946,3,2,5,P-4110201:T-4111946,+,3,yiiR:yiiS-uspD,1,yiiR-yiiS-uspD,6,7.7,95.8,93.2
2266,,,,,I-4110369:T-4110814,+,,,,,5.5,5.8,99.8,96.6
2267,,,,,I-4110369:T-4111946,+,2,,,yiiS-uspD,6.1,8.2,95.4,97.7
2268,,,,,S-4110952:T-4111946,+,2,,,yiiS-uspD,6.8,9.8,96,100
2269,T-4111554:P-4112519,1,1,1,T-4111554:P-4112519,-,1,fpr,0,fpr,6.1,5,100,77.3
2270,,,,,T-4112569:I-4115630,-,2,,,glpK-glpX,3.8,5.8,80.6,76.5
2271,T-4112569:P-4116183,2,1,2,T-4112569:P-4116183,-,3,glpFKX,0,glpF-glpK-glpX,3.3,5.5,72.4,75.6
2272,AS-4114887:T-4115347,1,1,1,AS-4114887:T-4115347,+,,,,,1.3,5,38,90.7
2273,,,,,P-4116451:T-4116841,+,1,,,zapB,10.3,10.1,100,100
2274,P-4116451:T-4117047,1,2,2,P-4116451:T-4117047,+,1,zapB,0,zapB,8.4,6.7,100,66.7
2275,,,,,T-4116859:S-4117378,-,1,,,rraA,8.1,9.9,100,100
2276,T-4116859:P-4122532,2,2,3,T-4116859:P-4122532,-,6,menA-rraA:hslVU:cytR,2,cytR-ftsN-hslV-hslU-menA-rraA,7.4,6.5,100,85.4
2277,,,,,T-4118405:P-4122532,-,4,,,cytR-ftsN-hslV-hslU,7.5,6.6,100,85.9
2278,AS-4120312:T-4120602,1,1,1,AS-4120312:T-4120602,+,,,,,1.1,4.5,34,75.9
2279,P-4124878:T-4125276,2,1,2,P-4124878:T-4125276,+,1,rpmE,0,rpmE,9.6,7.4,99,83.2
2280,,,,,S-4124935:T-4125276,+,1,,,rpmE,10.4,8.6,100,97.1
2281,,,,,T-4125272:S-4126552,-,2,,,metJ-yiiX,6.3,4.1,89.9,58.5
2282,T-4125272:P-4126579,2,1,2,T-4125272:P-4126579,-,2,yiiX:metJ,1,metJ-yiiX,6.3,4.1,90.1,59.4
2283,P-4126659:T-4130454,1,1,1,P-4126659:T-4130454,+,2,metBL,0,metB-metL,8.1,0.9,100,16.6
2284,,,,,P-4130574:T-4134054,+,2,,,metF-katG,9.7,6.6,100,76.7
2285,P-4130574:T-4135061,2,2,4,P-4130574:T-4135061,+,3,yijE:metF:katG,2,metF-katG-yijE,8.3,5.4,98,65.6
2286,T-4131448:AS-4131789,1,1,1,T-4131448:AS-4131789,-,,,,,2.4,7.5,59.4,100
2287,,,,,S-4131769:T-4134054,+,1,,,katG,9.3,9.1,100,100
2288,,,,,S-4131769:T-4135061,+,2,,,katG-yijE,7.5,6.8,97.2,77.7
2289,,,,,T-4146511:S-4148377,-,1,,,yijP,6.9,2.5,100,44.9
2290,T-4146511:P-4151210,2,1,2,T-4146511:P-4151210,-,2,yijP:ppc,1,ppc-yijP,8.2,4.2,99.7,68.4
2291,,,,,T-4151567:S-4152922,-,1,,,argE,7.7,6.9,100,91.1
2292,T-4151567:P-4153217,2,1,2,T-4151567:P-4153217,-,1,argE,0,argE,6.5,6.6,90.7,88.9
2293,,,,,P-4152907:T-4156313,+,3,,,argC-argB-argH,9.6,3,100,52.8
2294,P-4152907:T-4157540,2,2,3,P-4152907:T-4157540,+,4,argCBH:oxyR,1,argC-argB-argH-oxyR,9.1,3.3,100,57.4
2295,,,,,S-4156480:T-4157540,+,1,,,oxyR,8.1,4.9,100,78.2
2296,,,,,T-4157161:S-4158844,-,1,,,sthA,6.3,5.6,99.2,83.6
2297,T-4157161:P-4159080,2,1,2,T-4157161:P-4159080,-,1,sthA,0,sthA,5.9,5.1,98,76.5
2298,P-4158869:T-4160408,3,1,3,P-4158869:T-4160408,+,2,fabR-yijD,0,fabR-yijD,6,5.2,83.6,68.3
2299,,,,,S-4159103:T-4160408,+,2,,,fabR-yijD,7.1,6.1,98.6,80.6
2300,,,,,I-4159482:T-4160408,+,1,,,yijD,7.6,7.9,99,97.4
2301,,,,,T-4159708:I-4160946,-,,,,,5.9,7.1,99.1,87.5
2302,T-4159708:P-4161304,2,1,2,T-4159708:P-4161304,-,1,trmA,0,trmA,5.9,5.5,99.3,67.9
2303,P-4161423:T-4164394,1,1,1,P-4161423:T-4164394,+,2,btuB-murI,0,btuB-murI,7.7,3.4,100,60.7
2304,P-4164388:T-4169809,2,1,2,P-4164388:T-4169809,+,4,rrsB-gltT-rrlB-rrfB,0,rrsB-gltT-rrlB-rrfB,0.3,0.1,5.7,1.1
2305,,,,,S-4164507:T-4169809,+,4,,,rrsB-gltT-rrlB-rrfB,0.3,0.1,4.6,0.9
2306,P-4170058:T-4172234,1,1,1,P-4170058:T-4172234,+,2,murB-birA,0,murB-birA,7.3,4.5,100,72.5
2307,T-4171850:P-4173129,1,2,2,T-4171850:P-4173129,-,1,coaA,0,coaA,6.2,2.6,100,44.2
2308,,,,,T-4172021:P-4173129,-,1,,,coaA,6.6,3,100,51
2309,,,,,P-4173405:T-4175188,+,5,,,thrU-tyrU-glyT-thrT-tufB,10.4,5.3,100,64.6
2310,,,,,P-4173405:T-4176373,+,7,,,thrU-tyrU-glyT-thrT-tufB-secE-nusG,10.6,6.9,100,76.8
2311,P-4173405:T-4187635,4,3,7,P-4173405:T-4187635,+,13,rplKAJL-rpoBC:thrU-tyrU-glyT-thrT-tufB:secE-nusG,2,thrU-tyrU-glyT-thrT-tufB-secE-nusG-rplK-rplA-rplJ-rplL-rpoB-rpoC,11.9,8.8,100,94.7
2312,,,,,S-4175201:T-4176373,+,2,,,secE-nusG,11,9.5,100,96.2
2313,,,,,S-4175201:T-4187635,+,8,,,secE-nusG-rplK-rplA-rplJ-rplL-rpoB-rpoC,12.1,9.3,100,99.1
2314,,,,,S-4176378:T-4187635,+,6,,,rplK-rplA-rplJ-rplL-rpoB-rpoC,12.2,9.3,100,99.5
2315,,,,,S-4177647:T-4187635,+,4,,,rplJ-rplL-rpoB-rpoC,12,9.3,100,99.7
2316,T-4188194:AS-4188340,1,1,1,T-4188194:AS-4188340,-,,,,,4,,100,
2317,,,,,T-4188376:I-4188509,-,1,,,sroH,9.5,11.5,95.5,100
2318,,,,,T-4188376:S-4188662,-,,,,,9.1,8.5,97.9,91.3
2319,,,,,T-4188376:S-4194323,-,6,,,thiC-thiE-thiF-thiS-thiG-thiH,8.7,6.9,99.9,96.2
2320,,,,,T-4188376:S-4194884,-,7,,,rsd-thiC-thiE-thiF-thiS-thiG-thiH,8.7,7.2,99.9,96.5
2321,T-4188376:P-4194975,5,2,10,T-4188376:P-4194975,-,7,thiCEFSGH:rsd,1,rsd-thiC-thiE-thiF-thiS-thiG-thiH,8.6,7.2,98.7,96.5
2322,,,,,T-4188392:I-4188509,-,1,,,sroH,10.6,12.3,100,100
2323,,,,,T-4188392:S-4188662,-,,,,,9.6,8.7,100,90.8
2324,,,,,T-4188392:S-4194323,-,6,,,thiC-thiE-thiF-thiS-thiG-thiH,8.7,6.9,100,96.2
2325,,,,,T-4188392:S-4194884,-,7,,,rsd-thiC-thiE-thiF-thiS-thiG-thiH,8.7,7.2,100,96.5
2326,,,,,T-4188392:P-4194975,-,7,,,rsd-thiC-thiE-thiF-thiS-thiG-thiH,8.6,7.2,98.8,96.5
2327,,,,,P-4194709:T-4198628,+,5,,,nudC-hemE-nfi-yjaG-hupA,7.8,6.2,99.9,87.5
2328,P-4194709:T-4199398,2,2,4,P-4194709:T-4199398,+,6,yjaH:hupA:nudC-hemE-nfi:yjaG,3,nudC-hemE-nfi-yjaG-hupA-yjaH,7.2,5.5,96.7,78.4
2329,,,,,S-4198200:T-4198628,+,1,,,hupA,11,10.6,100,100
2330,,,,,S-4198200:T-4199398,+,2,,,hupA-yjaH,6.7,5,87.5,56.2
2331,T-4202523:P-4205592,1,1,1,T-4202523:P-4205592,-,2,purHD,0,purH-purD,7.8,0.6,100,10.5
2332,P-4205883:T-4211208,2,1,2,P-4205883:T-4211208,+,4,rrsE-gltV-rrlE-rrfE,0,rrsE-gltV-rrlE-rrfE,0.3,0.1,4.3,1.2
2333,,,,,S-4205996:T-4211208,+,4,,,rrsE-gltV-rrlE-rrfE,0.3,0.1,4.4,1.2
2334,T-4211215:P-4212435,1,1,1,T-4211215:P-4212435,-,1,yjaB,0,yjaB,1.3,6.1,49.4,90.1
2335,P-4211241:T-4211620,1,1,1,P-4211241:T-4211620,+,,,,,4.7,,98.7,
2336,P-4212257:T-4213298,1,1,1,P-4212257:T-4213298,+,1,metA,0,metA,9.4,1.9,100,37.8
2337,,,,,P-4213428:T-4216469,+,2,,,aceB-aceA,11.7,13.1,100,100
2338,,,,,P-4213428:T-4216987,+,2,,,aceB-aceA,11.4,13,100,100
2339,P-4213428:T-4219078,1,3,3,P-4213428:T-4219078,+,3,aceBAK,0,aceB-aceA-aceK,9.4,10.6,98.7,97
2340,T-4220647:P-4221675,1,1,1,T-4220647:P-4221675,-,1,iclR,0,iclR,6,4.8,99.9,75
2341,P-4221808:T-4225569,1,1,1,P-4221808:T-4225569,+,1,metH,0,metH,8.9,4.8,100,79.5
2342,P-4225622:T-4227612,1,1,1,P-4225622:T-4227612,+,1,yjbB,0,yjbB,5.6,6,100,91.7
2343,T-4227467:P-4228301,1,1,1,T-4227467:P-4228301,-,1,pepE,0,pepE,3.5,2,82.5,37.2
2344,P-4228359:T-4229317,1,1,1,P-4228359:T-4229317,+,1,rluF,0,rluF,6.7,2.3,100,44.9
2345,T-4229234:P-4231543,1,1,1,T-4229234:P-4231543,-,2,lysC,0,lysC-yjbD,8.8,6.7,99.7,92.4
2346,P-4231228:T-4233591,2,1,2,P-4231228:T-4233591,+,1,pgi,0,pgi,7.7,7.1,80.6,83.4
2347,,,,,S-4231355:T-4233591,+,1,,,pgi,8.2,7.5,85.2,88.2
2348,P-4238324:T-4239258,1,1,1,P-4238324:T-4239258,+,1,psiE,0,psiE,4,0.7,92.1,14.8
2349,T-4240563:P-4244487,1,1,1,T-4240563:P-4244487,-,3,malEFG,0,malE-malF-malG,5.5,7.3,95.2,95.3
2350,P-4244761:T-4248525,1,1,1,P-4244761:T-4248525,+,3,malK-lamB-malM,0,malK-lamB-malM,7.2,8,99.8,98.8
2351,T-4248044:AS-4248581,1,1,1,T-4248044:AS-4248581,-,,,,,2.9,4,88.7,68.8
2352,P-4250506:T-4251925,1,1,1,P-4250506:T-4251925,+,2,ubiCA,0,ubiC-ubiA,6.6,6.5,99.4,93.5
2353,T-4251928:P-4254621,1,1,1,T-4251928:P-4254621,-,1,plsB,0,plsB,6.9,6.3,100,94.8
2354,P-4254377:T-4255763,2,1,2,P-4254377:T-4255763,+,2,dgkA:lexA-dinF,1,dgkA-lexA,7.1,7.6,99,97.1
2355,,,,,S-4254481:T-4255763,+,2,,,dgkA-lexA,7.4,7.9,99.7,100
2356,,,,,P-4257203:T-4257510,+,1,,,yjbJ,6.8,12.1,100,100
2357,P-4257203:T-4257619,1,2,2,P-4257203:T-4257619,+,1,yjbJ,0,yjbJ,6.3,10.6,100,100
2358,T-4257325:P-4258053,1,1,1,T-4257325:P-4258053,-,1,zur,0,zur,4.9,4.7,100,73.1
2359,,,,,P-4259615:T-4260772,+,1,,,dusA,6.9,1.8,100,33.7
2360,P-4259615:T-4261245,1,2,2,P-4259615:T-4261245,+,2,dusA:pspG,1,dusA-pspG,6.2,1.9,97.2,36.5
2361,T-4261254:P-4262326,1,1,1,T-4261254:P-4262326,-,1,,,qorA,6.5,9.8,100,100
2362,P-4262306:T-4266369,2,1,2,P-4262306:T-4266369,+,3,alr:tyrB:dnaB,2,dnaB-alr-tyrB,7.4,3,100,50.9
2363,,,,,S-4265106:T-4266369,+,1,,,tyrB,8.6,5.6,100,83.9
2364,P-4267385:T-4269046,2,1,2,P-4267385:T-4269046,+,3,yjbQR:aphA,1,aphA-yjbQ-yjbR,5.7,6.5,97.7,91.5
2365,,,,,I-4268032:T-4269046,+,2,,,yjbQ-yjbR,6.2,7.8,98,98.1
2366,T-4269098:P-4271955,1,1,1,T-4269098:P-4271955,-,,,,,5.7,4.6,100,72
2367,P-4272107:T-4272758,2,1,2,P-4272107:T-4272758,+,1,ssb,0,ssb,7.9,9.3,99.1,97.7
2368,,,,,S-4272122:T-4272758,+,1,,,ssb,7.9,9.5,99.1,100
2369,P-4273427:T-4275446,1,1,1,P-4273427:T-4275446,+,1,yjcC,0,yjcC,2.9,6.2,66.9,94.1
2370,T-4275156:P-4275445,1,1,1,T-4275156:P-4275445,-,,,,,4.5,2.9,100,54.5
2371,P-4275470:T-4275952,1,1,1,P-4275470:T-4275952,+,,,,,3.9,4.4,82.8,78.5
2372,T-4275973:P-4276123,1,1,1,T-4275973:P-4276123,-,,,,,5.5,11,98.7,100
2373,P-4276342:T-4277873,1,1,1,P-4276342:T-4277873,+,1,yjcD,0,yjcD,8,0.5,99.4,10.8
2374,P-4277940:T-4279688,1,1,1,P-4277940:T-4279688,+,1,yjcE,0,yjcE,6,4.5,98.7,73.9
2375,T-4281143:P-4285413,1,2,2,T-4281143:P-4285413,-,3,acs-yjcH-actP,0,acs-yjcH-actP,6.6,11.8,95.9,99.9
2376,,,,,T-4283375:P-4285413,-,1,,,acs,7.5,12.3,99.4,100
2377,AS-4285306:T-4285756,1,1,1,AS-4285306:T-4285756,+,,,,,4.6,4.1,77.2,66.1
2378,P-4292397:T-4293827,1,1,1,P-4292397:T-4293827,+,1,gltP,0,gltP,5.9,3.9,99.2,69.2
2379,T-4294427:P-4295171,1,1,1,T-4294427:P-4295171,-,1,yjcO,0,yjcO,5.7,4.3,99.2,63.6
2380,T-4310110:P-4311041,1,1,1,T-4310110:P-4311041,-,1,rpiR-alsBACE,0,rpiR,5.1,6.9,99.4,95.6
2381,P-4311282:T-4312277,2,1,2,P-4311282:T-4312277,+,2,rpiB:yjdP,1,rpiB-yjdP,2.9,4.9,78.8,77.8
2382,,,,,I-4311922:T-4312277,+,,,,,3.2,2.1,83.4,39.3
